wallet_address,farmer_score,priority_tier,wallet_age_days,tx_count_before_first_inflow,token_type_diversity,inflow_to_outflow_hours,shared_funder_score,inter_tx_time_variance,unique_counterparty_count
0x4da2d1578d837f896cffccdb56d8a6ec1892ef98,0.0,normal,1707.904408058309,18.0,18.0,0.0,3.091042453358316,726884363463.88,147.0
0x2eaec26aea6be4eecc11b51c526bbe508eeac133,0.017,normal,1460.0253339883575,10.0,40.0,0.02,3.295836866004329,2395952007966.0786,96.0
0xbbce57c4604149f97a10eaa4a718bc8f88b2e2b4,0.0,normal,2494.516074733588,3.0,136.0,0.016666666666666666,0.0,232459759227.60995,191.0
0x565b93a15d38acd79c120b15432d21e21ed274d6,0.0,normal,2372.6939683093515,2.0,178.0,0.014722222222222222,0.0,853974249583.5425,329.0
0xb66742514046ea62c647d1800c9f94585d64d467,1.0,deprioritize,1650.2705077488665,0.0,23.0,0.016666666666666666,2.9444389791664403,19462325448650.98,45.0
0xa9ceb2ea881e8b03072fede4454556ceb3a0d469,1.0,deprioritize,1177.4505887696284,3.0,12.0,0.023333333333333334,2.0794415416798357,14437418603065.135,37.0
0x0f476f28479a24e7a1917123be0b5434095849c6,0.0,normal,3033.883227660046,3.0,137.0,0.0,0.0,14306850790220.748,305.0
0x42edfb894e7daea8d8d6e9d031b531a9653b499c,0.0013,normal,276.3451721444091,1.0,19.0,0.013333333333333334,0.0,1612154489417.7178,25.0
0x8846f8934a8f4478cb2f9c5d80e234bab156219d,1.0,deprioritize,2308.0242809431834,1.0,5.0,0.1836111111111111,0.0,84756738066321.64,17.0
0x0c228a7cc9f7ee7956b30bdf914d65751cd2f132,0.0,normal,2168.334188351772,9.0,23.0,0.07,0.0,9439147443251.123,52.0
0x31573f6f29aaf7d7fdc3baefa2e6628b693cc340,0.0,normal,2128.7941883548847,4.0,52.0,0.0,0.0,2925695821260.111,165.0
0x4e331da3a462b70d165eb2055f6d5027944f6085,0.0,normal,3230.9317693846533,10.0,215.0,0.0,0.0,5388582141091.886,334.0
0x9bb8f4fb1b1707dd8656b452baa380c124ea9d90,1.0,deprioritize,1072.2580889742133,8.0,3.0,2.6366666666666667,2.4849066497880004,60140002443739.45,11.0
0x31a47094c6325d357c7331c621d6768ba041916e,0.0,normal,2152.7763644381007,3.0,607.0,0.0,0.0,65769387655.04064,515.0
0x0fe1ca75e46688915cdac437fc7dede7fcc86fe9,1.0,deprioritize,1131.7087863789002,10.0,10.0,0.12,2.0794415416798357,13341880117970.35,27.0
0x5a08224f8272ff7a2e152b2d845aa8cdf4b5a6d4,0.0,normal,3062.9093187878116,2.0,105.0,0.0,0.0,16986156629675.89,205.0
0x195f02b4ab8146163bf1ccc1725d46cd97b66e3b,0.0,normal,1182.9550364114123,1.0,66.0,0.016666666666666666,3.295836866004329,628118185230.4937,142.0
0x052564eb0fd8b340803df55def89c25c432f43f4,0.0,normal,2936.775950772663,3.0,558.0,0.0,0.0,37067398039.90108,835.0
0x86eeecc1a5d44785f6aebb3b1e4c4deb4d13414e,0.999,deprioritize,1485.4187679763772,0.0,29.0,0.016666666666666666,3.4339872044851463,5687815916219.974,69.0
0xb5c243aa4d1debb2191a527d9d0dfbe848d601aa,0.0008,normal,282.1639300166788,0.0,4.0,0.13333333333333333,0.0,45385686086.05917,10.0
0x140297e2a62241359d740ca84ce5e434419628f0,0.0,normal,3259.803305017628,1.0,267.0,0.0,0.0,1799954481313.7705,365.0
0xedf7b675a2fe3c27efb263fb4c204a3f0fb17d46,0.0,normal,2226.0670443758563,1.0,663.0,0.0,2.0794415416798357,25306577881.257587,1261.0
0x53822a0bbbcdca6db1e96d9ebdd748dea2e70ca7,1.0,deprioritize,1708.2607281338203,1.0,26.0,0.013333333333333334,4.02535169073515,9939817766380.234,55.0
0x928cb5e6b3aa473caa2b9c6bab87078d7bd70e6f,0.0,normal,1806.0232281373028,9.0,64.0,0.021111111111111112,0.0,5207740022211.132,75.0
0xc8934191f18bab86e5142d8d463aa4f19a7ba163,1.0,deprioritize,1338.2479619461794,7.0,2.0,33.74333333333333,0.0,78400493197172.0,14.0
0x89b6779936aec4298d758d0a51e8cfd3131aec65,0.0,normal,2432.9910985211227,3.0,51.0,0.020277777777777777,0.0,7101692469630.709,119.0
0x2e155fa0c26c1b2350676b6e219835deee5a7f57,0.9728,deprioritize,276.3308786243752,0.0,30.0,0.0,3.091042453358316,590813440556.4213,29.0
0xaa32a094e21ca249d44bc8305e6147f682932980,0.0,normal,1471.2821517751615,141.0,56.0,0.0,3.091042453358316,2071701454910.2576,132.0
0x36673685c7f593c0a94b4d6f7fee4e58bcaca75e,0.0,normal,1180.0811564156468,0.0,113.0,0.023333333333333334,2.6390573296152584,210044349312.50687,203.0
0x7ba24a4af0ca0e2355dcbcd6b471c8b5ecdb34f3,1.0,deprioritize,1506.917475890393,0.0,5.0,0.2075,3.4339872044851463,137727762678264.8,12.0
0xb9887dd1dbf43b5874b6d2fd779cfbab5296a571,0.0,normal,1234.163378669258,36.0,48.0,0.0,2.833213344056216,1056297719838.4941,113.0
0xd6cbe50054c9a9e3eed385dd2ba094f7e8018f34,0.0,normal,1954.1293740445128,1.0,117.0,0.013333333333333334,2.0794415416798357,535402326291.574,231.0
0xcaf8cf2cd59040f2bb1024fb122edbee3608696d,1.0,deprioritize,1312.149212063148,1.0,40.0,4.87,1.6094379124341003,554435593521.8998,36.0
0x200d2bac873f75525ce2b64e292e4097354afc43,1.0,deprioritize,1708.2599180872323,2.0,27.0,0.01,4.02535169073515,14222549293678.182,60.0
0xe317323f292dc0ce9e836f57320073a740744844,1.0,deprioritize,998.553795404931,0.0,19.0,0.03,3.295836866004329,13144045064636.158,30.0
0x84e3e0f568ed68b4f6827fe797444b3d5b1fd8b5,0.0,normal,1959.3951032771997,0.0,289.0,0.006666666666666667,2.9444389791664403,71439342658.01236,658.0
0x74fef623f3b222c820322901a8f64aeba9dd885f,0.013,normal,2335.699524792281,0.0,42.0,0.03666666666666667,2.0794415416798357,4195019166339.0894,112.0
0x08d368979e157162db0a293fb424cacbf995a03d,0.0021,normal,1124.3914345242138,6.0,21.0,0.09666666666666666,0.0,23626311668780.74,35.0
0x57ef012861c4937a76b5d6061be800199a2b9100,0.0,normal,2626.274432211331,17.0,27.0,0.01611111111111111,0.0,257496955.45603335,105.0
0xf7338745d089691badc3fef3df6f19ee2654efe2,0.9665,deprioritize,675.7368515284497,4.0,5.0,0.013333333333333334,0.0,41026229873620.0,13.0
0x14d768309f02e9770482205fc6ebd3c22df4f1cf,0.0,normal,3080.667534400197,8.0,373.0,0.0,0.0,100188004619.67577,724.0
0xacaaebe218387f16c2b2c15ff9890b1ae7a2ace6,1.0,deprioritize,948.0422695781953,0.0,13.0,0.023333333333333334,3.091042453358316,10186062662941.285,21.0
0xcd2cd42816d326d585f30b697db43d9f62cb3266,0.0045,normal,2136.09242004251,3.0,7.0,0.3738888888888889,0.0,6059156527272.431,16.0
0x41339d9825963515e5705df8d3b0ea98105ebb1c,0.0,normal,2131.1935658769917,0.0,204.0,0.012222222222222223,0.0,716078070916.7091,193.0
0xb98634e459f7ae61f7822e211cb4d71d58a0a244,0.0,normal,1334.0289365109966,0.0,45.0,0.0,0.0,1446140880869.6892,67.0
0xc3c5bc78188745ca0d7eff1949e02247233f5291,0.0,normal,2133.911274478924,4.0,109.0,0.0,0.0,1979016189233.2012,192.0
0xc948e737897018f07e68835c55e39776b320a732,0.0,normal,1707.3102907145492,0.0,22.0,0.013333333333333334,3.4339872044851463,2017595397496.4536,230.0
0x366502b8eb6b2b87ff88866d92300c839721ed20,1.0,deprioritize,276.34254766332054,1.0,10.0,0.79,0.0,290742753504.7934,7.0
0xb37be5f70d2da93f15bbea157ece1cd1ea726c6f,0.0,normal,1602.1285777569094,11.0,73.0,0.0,0.6931471805599453,886921566552.5874,211.0
0x7812e3739c2c1a390105c08906c915171a3b5667,0.0,normal,905.3774087912396,3.0,31.0,0.006666666666666667,0.0,443781735122.8251,82.0
0x44affe150f486feb9f5718c436622fb084c48376,0.0,normal,1424.089769907315,1.0,16.0,0.024166666666666666,0.0,1457174819899.2043,22.0
0xd6e94d80632b72f6cee4401e6ced370ec0b9999e,0.0,normal,1182.8824087979397,2.0,34.0,0.0,0.6931471805599453,632424992039.6226,100.0
0xd29f3eb4760efde9a7fd508a564d9f9e338d1e5f,0.0,normal,3076.063901857756,0.0,160.0,0.0,0.0,3491905592356.5225,196.0
0x5eed557a18268dd054003713f667d59ea977980a,0.0,normal,1490.598033903611,2.0,31.0,0.043333333333333335,0.0,2119637125031.4492,137.0
0xae256cd2d13353e549d09aea8d4105c8d1cc09d8,0.0,normal,1786.4087283533563,4.0,280.0,0.0,3.295836866004329,152548587598.49246,493.0
0x20ac89afbc2303ae45f24fc283339b371ff90c0e,0.0004,normal,276.3308813166784,0.0,6.0,0.02,0.0,51002523933.75,8.0
0xfb408fa20c6f6da099a7492107bc3531911896e3,0.0,normal,1792.656066502846,0.0,287.0,0.0,0.0,245947458573.1244,523.0
0x3a1db1cc7766f2ca85258b675ea93344d786ca81,0.0,normal,2150.139203252431,0.0,184.0,0.02666666666666667,0.6931471805599453,7011723169134.932,222.0
0x441d9169d1f2d6cacd72671495f0e2c8e8471ca7,0.0,normal,2166.7654186368623,4.0,3.0,0.034722222222222224,0.0,32899498646324.758,8.0
0x14a6f2245a811085a5101308fdfd0cead4fd7048,0.0,normal,3296.1691686377785,8.0,66.0,0.006388888888888889,1.0986122886681098,6975472870140.652,157.0
0xf903cb01ad8a8e6bf90f037cb2f79201d61010ef,1.0,deprioritize,1698.0056501447796,2.0,22.0,0.013333333333333334,3.1354942159291497,19019736549684.12,50.0
0x294b321d2d2cb3d66af77a0a0dc1d0a1c0593227,0.0,normal,1143.4729649618985,22.0,152.0,0.0,0.0,309586640003.9764,189.0
0x6d431d801912245eae8fdad9a12c107f080a1bfb,1.0,deprioritize,1708.2611478822569,1.0,27.0,0.01,4.02535169073515,10047424972846.318,56.0
0xe1a27208e39a8acfe81e1ab230bed577c8460296,0.0,normal,1251.4486594592008,1.0,73.0,0.013333333333333334,0.0,713265299400.2782,169.0
0x996c5db22d97802748a5bc0282ec3b6b11c245ea,0.0,normal,1182.83602058279,26.0,37.0,0.01,2.772588722239781,2450702185533.02,79.0
0x6fcd9a4e97406007c34bfb7497ab0d35b30d1991,1.0,deprioritize,1713.1806733649667,1.0,28.0,0.013333333333333334,4.02535169073515,9522133132473.96,59.0
0x222a2cc1d997cc8419266dc8e20f8f3100116766,0.9821,deprioritize,865.6283817014347,1.0,27.0,0.016666666666666666,2.833213344056216,1093635916635.4429,64.0
0xf53efc8469285437acb24a650463a5afb50dd800,0.0,normal,2837.4980807806137,0.0,245.0,0.0,0.0,909190744170.6183,540.0
0xfd1fb4757133876f62139557c5e3d169eeb918b5,0.0008,normal,291.98574309897094,2.0,9.0,0.01,0.0,22478595655.98488,15.0
0x66634daaa8fa052947e77e40339ed7c66cb9b9c7,0.999,deprioritize,750.6365764334963,1.0,28.0,0.013333333333333334,2.0794415416798357,2645862689038.5996,45.0
0xbba6b39d1e473755b97387c239ec9ea7c08f3d9a,0.0,normal,2135.712340325531,1.0,77.0,0.0275,0.0,8239874647202.644,154.0
0xf56fbe1957cf77b501d1359124682853ce34782e,0.0,normal,1495.0655232190866,5.0,57.0,0.0,3.295836866004329,197075505973.26736,215.0
0x9edc91edaac815bccac2533817d9d1b9cf2dbc05,0.0,normal,1327.1451875913087,5.0,73.0,0.013333333333333334,3.295836866004329,494558707669.7473,189.0
0x2d41cb6623e42e7bc2da6cac3f64374cd9543f04,0.0,normal,2169.6811945474647,8.0,21.0,0.0,0.0,10801364649750.783,39.0
0x43fc364ac5a51ee6c8a44b6adb80606bbb7607d0,0.0,normal,3160.425349642673,0.0,967.0,0.0,0.0,195562220074.04425,1211.0
0xf40c92096b29846c4ea8a18276fb169072f97d40,1.0,deprioritize,772.4915839148368,0.0,1.0,0.5666666666666667,0.0,25129870116260.0,4.0
0xafefe38728ffc54e41a8339f5bf5ac43494ebac8,0.0,normal,1075.5682505817354,3.0,54.0,0.0,2.4849066497880004,252643049384.56992,129.0
0x3ead00d7e1b95c5e99f287f04c72f62f2cb67c80,0.0,normal,3287.6881928426274,3.0,267.0,0.006666666666666667,0.0,2123365501764.6118,341.0
0xb177d1cbec7eedbc7321b0b73b8d903f7044a7be,0.0,normal,2189.0645587927543,3.0,86.0,0.020277777777777777,0.0,8037679952438.933,138.0
0x79c2b6e96e0b3e7ce6ade2e12b8ad3445ebccb5b,0.9993,deprioritize,276.3383898482996,1.0,10.0,0.10666666666666667,3.295836866004329,214761911020.8,10.0
0x031a569ff56670352e163c4991a24466bf0aefed,1.0,deprioritize,276.3331120715401,1.0,7.0,0.2733333333333333,2.6390573296152584,495289835631.0,11.0
0xdbd9d1e5742dbf471f6f63d5b02a7382b4fef151,0.0,normal,2139.6096977206375,1.0,82.0,0.0,0.0,2737135013362.79,157.0
0x3f3003dec579ffe478be29133c22dc1bb273a2b8,0.0,normal,2193.451827376747,2.0,528.0,0.0,0.0,220387191602.8565,840.0
0x1befff674d2e4e72a29ca97140e5ab3d89cc778c,0.0,normal,2441.0206268068046,4.0,183.0,0.04777777777777778,0.0,248332710490.00076,243.0
0x6909868ecda5840c3c50c85e9b7a11c26e9bad7a,0.9992,deprioritize,1033.7867266055196,1.0,4.0,0.016666666666666666,3.295836866004329,5999516538027.841,19.0
0x0cf0a59a89ab7f6d289a8b0b5bb1cecc234156bc,0.0,normal,1227.713948828992,4.0,37.0,0.0,0.0,914779762937.9415,124.0
0x8dbb6ad1710544089a90e740238bd09916cc9c1c,0.0,normal,1263.219226611309,0.0,15.0,0.09333333333333334,0.0,3351029903874.201,49.0
0x4ff927baaef402ccede41c8d438c50832baf5801,0.0,normal,1522.6535321687272,0.0,42.0,0.0,1.0986122886681098,1518120866222.0874,125.0
0x5c96aef83de0a4a6cd68c1bbeb1f2435ab323eab,0.0,normal,1337.0967266183097,0.0,69.0,0.013333333333333334,3.4339872044851463,675596651793.5133,171.0
0x1d219ff1b8b34937bb7ac9ba9ed1330dc74a1d84,1.0,deprioritize,2178.9253493136334,2.0,44.0,0.0,0.6931471805599453,24348518016560.035,71.0
0xde7e7651ba5d42c0b0af45dec81dbe817087342d,0.0,normal,2123.176460436864,0.0,7.0,0.045,0.0,491125835700.9752,14.0
0xbbdde8d468edbaaff20a1c3b45cb40fb76b051f1,1.0,deprioritize,1698.0055808086224,2.0,22.0,0.013333333333333334,3.1354942159291497,19432586185746.824,50.0
0x9ffe669c32ced95a688f381ce85f82b71ad7bb73,0.0,normal,1665.7623169217948,0.0,208.0,0.024722222222222222,0.0,308864633053.5074,333.0
0xc01dbd0a679a82a4c4bcabd3925eeae92c56893e,1.0,deprioritize,1533.261668912244,8.0,4.0,0.08,0.0,131546917900715.0,15.0
0xfb7b698d79ec545d20a82ba58f68e217f978aa50,1.0,deprioritize,1669.955766135672,1.0,23.0,0.01,4.02535169073515,19472604990010.67,50.0
0x33cd051be5004929d750f4e9a5bb741caf3aa76e,0.0,normal,3087.2529883601846,8.0,387.0,0.0,2.70805020110221,352207059316.0179,483.0
0xc9c1f2f1803c10bbbd1ce475ad6d12196d83d267,0.0059,normal,1655.8347027297566,1.0,23.0,0.01,3.091042453358316,2097555966087.713,91.0
0x5078dffd995df3323d4436033f08412e2447251f,0.9894,deprioritize,870.4054781980205,1.0,26.0,0.013333333333333334,2.9444389791664403,304138577381.24005,52.0
0x6cc0590805f1e9277156c800aeae205ff8291e5d,1.0,deprioritize,1708.2611610732172,1.0,25.0,0.01,4.02535169073515,11181439522247.729,57.0
0x64ed2c3c35cc6676be134f54feac19eda494d0e7,0.0,normal,1567.427272187455,0.0,91.0,0.0,3.091042453358316,961820600434.2101,179.0
0xe8f96132222b60f896e960b408fdf383ec797389,0.8868,deprioritize,1716.2124574058557,1.0,62.0,0.0,4.02535169073515,2541501036771.5625,98.0
0x4ddaad7da64f7412093b8b20b90db6025fe11997,0.0,normal,1333.9632560287719,0.0,24.0,0.04,0.0,2599867083045.3057,76.0
0x580eb9591eb975a78ac3de967c7c4131ec9051a9,0.0011,normal,2141.591600939375,2.0,54.0,0.045,2.0794415416798357,186192564332.2077,76.0
0x75adb6239b79564769b8b5ac65b5fea86ef367ba,1.0,deprioritize,1708.260026900636,2.0,26.0,0.013333333333333334,4.02535169073515,13868199127361.705,61.0
0x7caea457224c345d1518a23fbd07ebdbdd21170c,0.0001,normal,1828.7782560718529,1.0,76.0,0.06,1.6094379124341003,1807770730640.4666,90.0
0xf6f48c8c10338025c719861cec22c570a17dfc0a,0.0,normal,2140.8233023852663,10.0,80.0,0.0,2.0794415416798357,3905021303708.664,227.0
0xe26b6cdc3dd5d401defc6dc64cb203f2dd5df906,0.0029,normal,2151.277029268728,6.0,47.0,0.02,2.70805020110221,178770977809.36423,74.0
0xf90a8e2e43fb55b1960b6439f9fe481d812a6e02,0.0,normal,2127.023522337788,0.0,260.0,0.0,0.0,37478988330.87296,451.0
0x94988fb4be7c0569685fd2f988b2c71673747247,0.0,normal,1523.2391604003585,0.0,29.0,0.03,0.0,6149235196038.473,97.0
0x83c8dd8105f2b39f897ccc9581a2e7476865bd3c,0.0,normal,1336.006729848669,5.0,41.0,0.0,0.0,1954341414339.6956,142.0
0x7bafc0d5c5892f2041fd9f2415a7611042218e22,0.0,normal,2094.2202830953015,0.0,58.0,0.0,0.0,2330190257035.3066,132.0
0xaf617e81721a8ff1c1f55cd8dc999d7ee6b98eb3,0.0,normal,2311.019276167325,1.0,7.0,0.1738888888888889,0.0,7994333945899.921,21.0
0x8d4f54913ba39263395b0067f953355813223699,0.0,normal,2130.985016909363,2.0,89.0,0.03277777777777778,0.0,2321679185089.4995,184.0
0x9266ad96addf216ef46177a1a38be20c55e81532,1.0,deprioritize,903.2782576804525,3.0,10.0,28.58,1.0986122886681098,56688893123984.09,30.0
0xc9c01bc57186a5f0981c4e6f4884beaeb562e532,0.0,normal,3112.9481419413646,0.0,151.0,0.0,0.0,5209520916153.111,199.0
0x22ff1759921026f05f83f95099703a0f3f8da403,0.0,normal,1426.379600333541,6.0,21.0,0.01,0.0,7700636349341.904,92.0
0x15a96592f201e936128669d0741c5a54a9e5c16f,0.0,normal,2244.300387373564,5.0,40.0,0.0,0.0,36568755091613.77,98.0
0xc8c2fe4f62abb1be85c1b94658fd62ae87a6368b,0.0001,normal,2129.1835355288536,0.0,75.0,0.015,2.70805020110221,5280382541579.019,145.0
0x3367a005c2bef54f2836a616ce3e4fa2d35910da,0.0,normal,1730.0424823299877,26.0,182.0,0.0,3.4339872044851463,306126251284.12244,390.0
0xf4410150292df8af913c901c3319311280918ae1,0.0001,normal,900.3863134371296,2.0,21.0,0.03,0.0,1473311132658.8638,37.0
0xe839b2e436782ec0f52724e72b68d1c70cbc8f35,0.0,normal,2273.230815754097,4.0,668.0,0.013333333333333334,0.0,12464305030.364763,879.0
0x5eb816d0ad23439140fc7515f074e550f25e7fd0,0.0,normal,1917.1709607082744,0.0,32.0,0.03,1.0986122886681098,6650476901746.357,111.0
0xb96abc18d24eeda781f83be55ed737056965944b,0.0,normal,2413.0408218239468,5.0,62.0,0.0,0.0,15375238885455.97,90.0
0x8c0603f827a68476250fd27f964934a4e8d88e2d,0.0,normal,2156.758842669422,1.0,97.0,0.0,0.0,4876230487367.114,147.0
0x894d8502aa32714b2ec0ea6956f26fae3dd2a551,0.0,normal,2405.3487848422815,2.0,206.0,0.0,0.0,104526366261.77396,582.0
0x6fa41f2620a2fa4189935fe1e81912cb3ff3935c,0.0,normal,1543.895463303253,46.0,625.0,0.0,0.0,31234749714.562286,1802.0
0xb26b5a7c4b35efa73e2343a086af55b459cebab0,0.0,normal,2435.6303267070844,1.0,54.0,0.0,0.0,4629467335921.028,108.0
0xe3420041b6e88d753fd2ce306e2d823319a2012e,0.0969,normal,1323.9164609774643,2.0,66.0,0.013333333333333334,3.4339872044851463,1905981145674.8447,83.0
0x753a95c3201507df93091286f17eda5fe751dc79,0.0005,normal,1957.5305929627546,2.0,59.0,0.02666666666666667,2.9444389791664403,3130154854568.215,132.0
0xb4ce4408ff0129ec1ae11881a34c7db7d6f93b25,0.0,normal,2812.082873067453,1.0,165.0,0.006944444444444444,2.70805020110221,1268959354646.765,273.0
0x5ba9c6cb7831a7cb68544a1bcbd84f4bcb1bf5f1,0.0,normal,1184.2507667902444,5.0,28.0,0.023333333333333334,0.0,3263535616902.417,70.0
0xd6a9b584f4413200329e65d51ff3730bfb013579,0.034,normal,278.49326679336804,1.0,42.0,0.03666666666666667,3.091042453358316,1871860155.3055556,26.0
0xb722b5e55bc6df52ae9e1759981d8ced1103102e,0.0,normal,2089.4754079998947,2.0,74.0,0.0,0.0,2156834769427.8323,172.0
0x62a7e08ad1be6282e37d663c7079005787c07ed9,0.0,normal,1737.12028069787,0.0,123.0,0.0,3.4339872044851463,1207505911953.9314,234.0
0x2dc44481809e469b75f15e0a7660a4d6ff9492ac,0.0,normal,1523.2959867392012,0.0,23.0,0.02,0.0,6792784591950.132,62.0
0x2cb97dfdcb93ea3d4534739ff34fdb2665cc98a7,0.0,normal,1482.8167853524067,0.0,190.0,0.0,0.0,847652881512.2249,162.0
0xc8fc213ecb824d0b3083449156864b905d1a818c,0.0,normal,3124.6296558557397,90.0,173.0,0.0,0.0,3420896287287.1636,294.0
0xbe3966e1bb442f4949ded95c78c17350aa8f5c82,0.0,normal,461.46854496274284,7.0,19.0,0.09333333333333334,0.0,1336963350255.0,53.0
0xa73ced5b71f39647c29132367cb5ec6680b05093,1.0,deprioritize,1708.2589384836565,1.0,25.0,0.01,4.02535169073515,16009437944417.559,57.0
0xdd37bafeb3c24e22a76eea36a46fce4d61cc8ff0,1.0,deprioritize,2131.3117741344095,1.0,26.0,0.0,2.0794415416798357,17433687310227.64,50.0
0x76da9f88e63a85ba8bfa19f3821d5a271753d3dc,0.0,normal,2332.04835978633,1.0,391.0,0.0,0.0,285673962930.77673,657.0
0x5bf90819611518d2a3be56feeaacb8b8ff056542,0.0,normal,2156.8552469815395,1.0,214.0,0.0,0.0,75694335694.1046,259.0
0xe582794320fa7424a1f9db360a46446244065cb5,0.0,normal,3034.9489276506256,0.0,293.0,0.0,0.0,930949287751.7562,524.0
0x5dd8e872820fd5dacdde9420eb46003b612972ee,1.0,deprioritize,1669.9685349538315,1.0,24.0,0.013333333333333334,4.02535169073515,18657685686396.96,51.0
0x11cc64babb1bbf478e86208fc624dc9bc90997a8,0.0,normal,1762.9692294006131,1.0,58.0,0.016666666666666666,3.295836866004329,1987441358339.0173,135.0
0xc2d201037bdf8f7fe905f1073106bf4385b65a6f,0.0,normal,2508.914692376783,1.0,346.0,0.0,0.0,178224008654.49963,691.0
0xe470ff004d54afa823934f1ebfdfe55593c91cd5,0.0,normal,2130.484508879549,0.0,244.0,0.0,0.0,525856014899.8386,441.0
0x63bfa4dc77da8849033b16e53adec29df070ac18,0.9942,deprioritize,292.2477157024294,8.0,11.0,0.043333333333333335,2.833213344056216,19599831228.489796,21.0
0xae543109b66df80e334e8839c6cca79d3e3df1ca,0.0,normal,1112.8316045925822,0.0,189.0,0.0,3.091042453358316,100707023837.89569,260.0
0x34b9ae72f7e82397fdaca40d2accc307ef1c7f03,1.0,deprioritize,906.4068826202772,4.0,13.0,2.1333333333333333,2.9444389791664403,13907347209278.38,21.0
0x303068cb328ccc694a48d1c30dff626335887457,0.0,normal,2094.8577391031495,2.0,32.0,0.0,2.70805020110221,1996856455231.4443,146.0
0x3939d22af089bdfbb96322744234f69db1ab52f8,0.0,normal,2001.5638502193876,1.0,236.0,0.0,2.0794415416798357,213950136312.13455,417.0
0x9f77b2c3c1123ddccd7fb523c84843761153ddb2,0.9998,deprioritize,496.4636883442932,10.0,2.0,0.14,2.0794415416798357,6456701005107.841,14.0
0x2c850e289f4373c96b1d02e19ffcbf7689e97670,1.0,deprioritize,1713.1783411230092,1.0,24.0,0.01,4.02535169073515,11469260966489.953,54.0
0x4295b6f551db767fa3144d306d3c65ad314d9c3c,0.0,normal,1558.4330286254292,1.0,73.0,0.016666666666666666,2.9444389791664403,355432127746.1851,276.0
0xb46ca5c06586bd0f9db7708ee45760d1055cdd13,0.0,normal,3081.5612925258115,4.0,131.0,0.005277777777777778,0.0,470184792400.08795,170.0
0xf38f7cd54f32ec3d95403b53e303902f731fe457,0.9989,deprioritize,278.6707717692714,1.0,6.0,0.02666666666666667,2.772588722239781,25580320078.222225,10.0
0xb13833cbfaa547874334d594e5c9921f6e70e0d7,0.9991,deprioritize,284.04091065910956,5.0,8.0,0.09666666666666666,3.295836866004329,545320626278.75964,15.0
0x22f2c07bc08533d409b8853c5911af6c7361a18a,1.0,deprioritize,817.4491051046633,0.0,3.0,362.6333333333333,0.0,64428623442177.32,11.0
0xf83defd105302cc052a99d95fac95932c9f851c2,0.9987,deprioritize,276.3421606604396,1.0,1.0,0.06333333333333334,3.295836866004329,165984.0,4.0
0xd049f8db8fca59f3cc6a07a2371f78b04a300700,1.0,deprioritize,276.33091066119295,0.0,3.0,1.7566666666666666,0.0,3432313117.44,5.0
0x293d9eab4a6b6dcd263d71e74c1bd7d83fef5063,0.0,normal,2540.2768944576383,16.0,197.0,0.028888888888888888,0.0,769074198613.5424,298.0
0x1696554651861f268097f0feba182f2173edc69a,0.0,normal,1804.643873767894,0.0,35.0,0.016666666666666666,3.4339872044851463,2373050560986.854,124.0
0x31204422a4dc4eb6f662bdba74d61dd0def0261a,1.0,deprioritize,2219.533595994733,0.0,29.0,0.024444444444444446,1.0986122886681098,66618325041713.42,63.0
0xdeedc6e0bcecc550955602fa11d5de456c354b78,0.0,normal,1323.9357719273369,16.0,4.0,0.04,0.0,7177512158790.391,30.0
0x641f925b10d53226226c88d23cbe51af00643ae9,1.0,deprioritize,1708.258584428391,1.0,24.0,0.013333333333333334,4.02535169073515,16080915725017.9,60.0
0x79270dc449c8a33fc03267ccc822a37388734f93,0.9947,deprioritize,1667.3939895232877,2.0,33.0,0.04,2.9444389791664403,3002867449805.5776,66.0
0x602cc26467455cf8d6a741371fc0b6e05b76cab6,0.0,normal,2687.16371174942,0.0,56.0,0.02361111111111111,0.0,7268302559263.919,100.0
0x92be415b23f3f1cf4969f9320bab80a3344475cb,0.0001,normal,2141.1990937099663,2.0,18.0,0.009166666666666667,3.4339872044851463,313365613510.80945,29.0
0x68587a51dd8759bb6668432f068fa655c9341213,1.0,deprioritize,1185.7561886198737,9.0,20.0,0.013333333333333334,3.091042453358316,10795861598006.047,49.0
0x70ea59252fb1cd69d5703a685c7e0d4bdd767380,1.0,deprioritize,1698.004128436656,2.0,22.0,0.016666666666666666,3.1354942159291497,18418514099586.188,51.0
0x33338e7beb2cc2d041e2f375201828f9c818e33b,1.0,deprioritize,2367.605471031169,1.0,26.0,0.0,0.0,87884893574492.44,50.0
0xbe81cca2fc9f28e24ede0363ddfcdcba31ab1e3f,0.0,normal,3011.4592904783676,11.0,245.0,0.0,0.0,514744189096.6336,826.0
0x49b97c3e7da608ed7397a0301f2074c3892bc20b,0.0,normal,276.35063317657347,1.0,5.0,911.62,0.6931471805599453,45737593318532.0,5.0
0xa32767212b4c69e46a4ce7d5d72558d96be52752,1.0,deprioritize,1708.2602859553115,2.0,26.0,0.013333333333333334,4.02535169073515,9446214660717.889,60.0
0xa24c8bf7b809ba7396086c5ae962ed588d7ac233,0.0,normal,841.0357720693532,24.0,22.0,0.01,1.6094379124341003,6407842364951.381,35.0
0x73df608466fb7034541797d3d6db0630927b4e18,0.0,normal,861.3050776266555,1.0,6.0,0.06,0.0,493469139880.75665,24.0
